534.4389581607987;527.3755777432247;525.0;527.3755777432247;534.4389581607987;546.0082416960389;561.8051263561058;581.4851674806504;604.6693311223912;630.9714732061981;660.0189391222043;691.4658342969666;725.0;760.3453162872775;797.2609359550987;835.5387483534201;875.0;485.41219597368996;845.9462157844315;436.6062299143245;818.91696770796;388.1043674065006;388.1043674065006;403.8873605350878;425.0;450.6939094329987;480.23431780746364;512.9571132170797;548.2928049865327;585.768725692999;625.0;794.1190087134296;340.03676271838606;340.03676271838606;596.3430220938282;771.7674520216566;292.61749776799064;292.61749776799064;570.6356105256664;752.0804478245661;246.22144504490262;246.22144504490262;548.2928049865327;735.2720584926371;201.55644370746373;201.55644370746373;529.7405025104273;721.5434844830907;160.0781059358212;160.0781059358212;515.3882032022076;711.0731326663946;125.0;125.0;167.70509831248424;213.60009363293827;261.00766272276377;309.23292192132453;357.94552658190884;406.97051490249265;456.20718977236646;505.5937104039171;704.0063920164362;103.07764064044152;700.446286306095;103.07764064044152;700.446286306095;125.0;90.13878188659973;75.0;90.13878188659973;125.0;167.70509831248424;213.60009363293827;261.00766272276377;309.23292192132453;357.94552658190884;406.97051490249265;456.20718977236646;505.5937104039171;555.0900827793629;604.6693311223912;654.31261641512;704.0063920164362;2
534.4389581607987;527.3755777432247;525.0;527.3755777432247;534.4389581607987;546.0082416960389;561.8051263561058;581.4851674806504;604.6693311223912;630.9714732061981;660.0189391222043;691.4658342969666;725.0;760.3453162872775;797.2609359550987;835.5387483534201;875.0;485.41219597368996;845.9462157844315;436.6062299143245;818.91696770796;388.1043674065006;388.1043674065006;403.8873605350878;425.0;450.6939094329987;480.23431780746364;512.9571132170797;548.2928049865327;585.768725692999;625.0;794.1190087134296;340.03676271838606;340.03676271838606;596.3430220938282;771.7674520216566;292.61749776799064;292.61749776799064;570.6356105256664;752.0804478245661;246.22144504490262;246.22144504490262;548.2928049865327;735.2720584926371;201.55644370746373;201.55644370746373;529.7405025104273;721.5434844830907;160.0781059358212;160.0781059358212;515.3882032022076;711.0731326663946;125.0;125.0;167.70509831248424;213.60009363293827;261.00766272276377;309.23292192132453;357.94552658190884;406.97051490249265;456.20718977236646;505.5937104039171;704.0063920164362;103.07764064044152;700.446286306095;103.07764064044152;700.446286306095;125.0;90.13878188659973;75.0;90.13878188659973;125.0;167.70509831248424;213.60009363293827;261.00766272276377;309.23292192132453;357.94552658190884;406.97051490249265;456.20718977236646;505.5937104039171;555.0900827793629;604.6693311223912;654.31261641512;704.0063920164362;2
535.0605873634523;527.6957122525467;525.0101878151723;527.0755447653804;533.8366439930127;545.1187898520125;560.649112752105;580.0865109703229;603.0533084145402;629.1631150740819;658.041912000841;689.3417806355005;722.748243242225;757.9828201811189;794.8024209007685;832.9968912605392;872.3856678268635;486.09652554788187;843.2418119553386;437.3669307912094;816.1230014095439;388.95993643269037;387.27453114002026;402.6841132323481;423.47069276364635;448.88791497401945;478.19796401670567;510.73106951674924;545.9113096004904;583.259882496407;622.3865544094944;791.2374823210301;341.01295012025946;339.0893134112642;593.6034224208302;768.8021549330637;293.75131003915976;291.51597292382206;567.7719816173765;749.0372176532502;247.56783343100645;244.91133593552289;545.3118585816034;732.1589673217985;203.19899642892568;199.95390086147992;526.6545576653851;718.3709024102538;162.14139554636427;158.05556766442155;512.2157974035188;707.8536242965225;127.63162676124814;122.3991930926121;164.7862101321665;210.54079801720744;257.8766375803022;306.06092986482696;354.7481153857234;403.75631010514564;452.9813357410242;502.35945607674444;700.7544173458506;106.25362181931753;697.1777057750215;106.25362181931753;697.1777057750215;127.63162676124814;91.9932863296151;75.07128152444545;88.36645228661465;122.3991930926121;164.7862101321665;210.54079801720744;257.8766375803022;306.06092986482696;354.7481153857234;403.75631010514564;452.9813357410242;502.35945607674444;551.8495770495094;601.4240502920735;651.063607376209;700.7544173458506;2
535.7082538829059;528.039567758205;525.0411764407359;526.7928329032884;533.2477291449743;544.2385437271711;559.4980288779147;578.6886003355103;601.4340761864695;627.3479097265504;656.0547627128942;687.2047027765976;720.4809194963264;755.6025457859919;792.324213335849;830.4336884292882;869.7485629296964;486.80933976072396;840.5132733742353;438.15902738420436;813.3034874622584;389.8503985867809;386.4623405175101;401.49170910278076;421.9455466268982;447.07996617861545;476.15433212171024;508.4932642998056;543.5143527803768;580.7325576530662;619.7521725321113;788.3289685900627;342.02826385881025;338.16141210710595;590.8407191098731;765.8084373511903;294.92936998249587;290.4361214419996;564.8829572205839;745.964183267717;248.96452212769583;243.62500002723846;542.3031950470806;729.0147890943448;204.8983486470107;198.3762602688939;523.5386856367654;715.1661084798915;164.26604420351742;156.05492827293835;509.01154737223;704.600995399717;130.3201184709097;119.80459356081442;161.8505251096577;207.4561262490745;254.71650154293485;302.8579667076168;351.518704819917;400.50949012260867;449.7224738861423;499.0919307685428;697.4686822490828;109.46841223965909;693.8750339349817;109.46841223965909;693.8750339349817;130.3201184709097;93.94564981025965;75.28769460059152;86.66423021219272;119.80459356081442;161.8505251096577;207.4561262490745;254.71650154293485;302.8579667076168;351.518704819917;400.50949012260867;449.7224738861423;499.0919307685428;548.5756166639854;598.1451822411277;647.7809127153037;697.4686822490828;2
536.3907009089381;528.4122800253434;525.0943642256904;526.5250658815607;532.6661230654545;543.3578492315925;558.3388809509704;577.2753759182717;599.7928086444367;625.5045698966411;654.0340362867837;685.0292506758977;718.1710297287004;753.1760628177066;789.7966417132843;827.8183912680256;867.0570007684512;487.5602363006872;837.7277854897627;438.993148034889;810.4244829603693;390.78764568699194;385.6594335182039;400.2970800812591;420.40730961959014;445.2492107141594;474.07954322200186;506.2173119931616;541.0734891136157;578.1566174330118;617.0653352292462;785.3584166363673;343.09617313747754;337.2435301997385;588.0217920635101;762.7501835998349;296.16715554156565;289.3668928222127;561.933828792663;742.8242339756976;250.42959893267798;242.3493318777296;539.230588840787;725.8015173458801;206.67603639895447;196.807516781199;520.3552901062715;711.8903304453446;166.4781788150686;154.05582969034938;505.73671800807773;701.2758676737578;133.09764844497423;117.1887309496179;158.8639427988048;204.3093389485217;251.48928335335071;299.58540235061844;348.2182748816925;397.19078617407774;446.39116734270397;495.751578859394;694.1093880517551;112.76073794358544;690.4982567549189;112.76073794358544;690.4982567549189;133.09764844497423;96.01842365703544;75.6577249299894;85.02143848219657;117.1887309496179;158.8639427988048;204.3093389485217;251.48928335335071;299.58540235061844;348.2182748816925;397.19078617407774;446.39116734270397;495.751578859394;545.2285590480216;594.7930188406568;644.4247736715139;694.1093880517551;2
537.0771540833709;528.7970238553663;525.1673213731914;526.284275309735;532.1179957850447;542.5163448581922;557.2238396177006;575.9104361255255;598.2033545862919;623.7160222715887;652.070624578575;682.9132612845448;715.9224437313674;750.8124722181252;787.3333420085123;825.2685710956724;864.4319738639316;488.3153381149244;835.0105612735044;439.8316376049964;807.6154019323138;391.7293318584822;384.9020153731244;399.1540860849265;418.925300546879;443.4781059289093;472.0670010054642;504.00563135573486;538.6985237016089;575.6479153426102;614.4468613625534;782.459351939954;344.1683736752883;336.3771119417802;585.2733937556815;759.7648566749405;297.4085900546467;288.35665665680915;559.0571933517115;739.7584994025367;251.8965451098782;241.14220169496028;536.2321749375851;722.6635714067044;208.45112002168014;195.31912716959621;517.2474702096598;708.6907911341116;168.67681950491271;152.14979933701161;502.53850144868795;698.0276766993504;135.8376583952068;114.67153717593962;155.96148382947922;201.24216118471026;248.34015067703592;296.39037339004943;344.99518321027745;393.9493615152751;443.13713728178203;492.4885231538832;690.8275019411814;115.98219448817521;687.1991250273045;115.98219448817521;687.1991250273045;135.8376583952068;98.11367100609833;76.16242799630865;83.51729424671815;114.67153717593962;155.96148382947922;201.24216118471026;248.34015067703592;296.39037339004943;344.99518321027745;393.9493615152751;443.13713728178203;492.4885231538832;541.9588254086217;591.5182088814282;641.1460164722954;690.8275019411814;2
537.7913290968283;529.2069182765217;525.2622307493021;526.0616501435295;531.5837736911589;541.6841858054684;556.1134828897184;574.5456070250065;596.6096741184584;621.9192487387195;650.0953781190366;680.78223342838;713.6560082082495;748.4285849376233;784.8476256266136;822.6945023225409;861.7811165555515;489.1007193326679;832.2659988559747;440.70343049689683;804.777418204396;392.70792410102086;384.1631273973768;398.022307354416;417.4472491845325;441.7042614145048;470.0458522864904;501.7803821909872;536.3058834767088;573.1181809642172;611.8046240849551;779.5297895858331;345.28178876351586;335.531382215931;582.4988395282287;756.7474432409621;298.6963569441937;287.36963731705055;556.1518659968095;736.6591429227857;253.4156933809214;239.9610561148062;533.2024925408106;719.4905787095014;210.2843637832665;193.85899115525484;514.1059210432546;705.4549545163981;170.93716287493825;150.27078375962898;499.30441421214493;694.7421772511967;138.6344605490755;112.16643192922368;153.04168435995854;198.14692995788045;245.15842745403057;293.16054177145526;341.73608523498535;390.6712180999941;439.84593820079;489.1879986791716;687.5075947593111;119.24560223225495;683.8616035805294;119.24560223225495;683.8616035805294;138.6344605490755;100.2993636656443;76.81413315095843;82.10273900262506;112.16643192922368;153.04168435995854;198.14692995788045;245.15842745403057;293.16054177145526;341.73608523498535;390.6712180999941;439.84593820079;489.1879986791716;538.6514148795426;588.2055724419254;637.8293221166092;687.5075947593111;2
538.524603319033;529.6371605164444;525.3782401469648;525.8603128587685;531.0704680736087;540.8720879098142;555.0219715470026;573.1981876453569;595.0318779190925;620.1368471232151;648.1330747461681;678.6628441280117;711.4000487910595;746.0541554337203;782.3704852944811;820.1282519703378;859.1374296932487;489.90687725313865;829.5282533463956;441.5979487949665;801.9458355150439;393.7115039974345;383.45252908270385;396.9163834863986;415.992053890362;439.9501816341503;468.04159616418906;499.5695238502063;533.9255402955752;570.5990325963775;609.1715927552119;776.6061570061893;346.4227884824003;334.7175556494189;579.732722398798;753.7354463602743;300.01458027889555;286.4189973795765;553.2540369666739;733.5646686556829;254.96813208697642;238.8217788643277;530.17924272827;716.3219409594557;212.15265348310365;192.44698506321643;510.9696952069876;702.2229867356393;173.23033331354486;148.4447441303391;496.0746208182009;691.4601384750403;141.45228304952116;109.70798539724375;150.1419844011722;195.06252561658744;241.98380590428326;289.93608906088565;338.48147535710405;387.39706062375046;436.5584222070648;485.8909645382612;684.1908528326886;122.51019704466178;680.5270921131074;122.51019704466178;680.5270921131074;141.45228304952116;102.54521831817344;77.60344850534575;80.80265243122808;109.70798539724375;150.1419844011722;195.06252561658744;241.98380590428326;289.93608906088565;338.48147535710405;387.39706062375046;436.5584222070648;485.8909645382612;535.3473665200212;584.8962098183932;634.5158387935811;684.1908528326886;2
539.3118732313976;530.1088355690358;525.5220818275471;525.6724640195254;530.5559540410032;540.0441660719604;553.9005165626397;571.8075403388443;593.3986384618346;618.2879790747667;646.0945023820889;676.4585626247621;709.0516679963168;743.5807614700364;779.7887084129644;817.4524516498553;856.3799341696179;490.7721432685021;826.6719976195874;442.5576760246727;798.9909834587365;394.78766015208623;382.73962476905774;395.7874446067726;414.4946106384969;438.1368087576746;465.9634579324425;497.2725862827742;531.4490624776369;567.975516152201;606.427463006384;773.554517567029;347.6453604010258;333.90061450730985;576.8485658197991;750.5908283801228;301.42544120952886;285.46386876163353;550.2311040720609;730.3332059056052;256.6267651831335;237.67545175797844;527.0239727833632;713.0123362525778;214.14316848398207;191.02256507637816;507.6950540318067;698.846615251415;175.66245076384175;146.59338446314393;492.7009923760649;688.030952536555;144.4205546601976;107.18964674052775;147.13157821609585;191.8483313671483;238.67103550359676;286.5692658474721;335.0821169032438;383.976699824819;433.12375477265056;482.4461295195134;680.7250484948818;125.92575831957149;677.0425331161692;125.92575831957149;677.0425331161692;144.4205546601976;104.95416879933416;78.5713592116054;79.57097101556025;107.18964674052775;147.13157821609585;191.8483313671483;238.67103550359676;286.5692658474721;335.0821169032438;383.976699824819;433.12375477265056;482.4461295195134;531.895054337187;581.4382424371131;631.0534927471356;680.7250484948818;2
540.0529755801326;530.5613796093297;525.6743655847747;525.5204084837765;530.1036321635189;539.3032745431417;552.8889427660453;570.5474074368889;591.9142718611837;616.6041407037058;644.2350715639093;674.4456898319947;706.9053328649851;741.3186296950558;777.4261841698898;815.0028422852005;853.8546679810067;491.5864282432493;824.0556983802462;443.46050154771996;796.2837396512347;395.79946492252276;382.1123667626518;394.7759135673747;413.14184372071935;436.4909439300606;464.0716595882098;495.17740894850533;529.1869494167022;565.576686695054;603.9165088263073;770.7579347842974;348.79394552221703;333.18142330111283;574.2082807074062;747.7083616176533;302.74942846016296;284.62231260559196;547.4624641315196;727.3704654665016;258.18058879969135;236.6640252192025;524.1327595494822;709.9773193792569;216.00281579867269;189.762643407377;504.6931242180294;695.7498070664162;177.92474935476326;144.94778657487433;489.6071380535166;684.8852415061631;147.16391008992431;104.92788396301204;144.38844113347616;188.90786916630896;235.63604166798274;283.48281294102344;331.964857075196;380.83963479784416;429.9732416476115;479.28608328737783;677.5454184281341;129.06283908606432;673.8455268330831;129.06283908606432;673.8455268330831;147.16391008992431;107.2164984177124;79.583532423205;78.5601663246414;104.92788396301204;144.38844113347616;188.90786916630896;235.63604166798274;283.48281294102344;331.964857075196;380.83963479784416;429.9732416476115;479.28608328737783;528.7280120562513;578.2659179244056;627.8770842553146;677.5454184281341;2
